"","JDate","Year","X","unitbox","RFID","Seconds","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","UniqueRecord","FullTime","Hours","HoursSq","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Sc.Seconds","Sc.Year","Sc.DOY","Sky.Cov.x","cloud","Sky.Cov.y","moonrise_c","moonset_c","merid_c","sunset_c","sunrise_c","nightlength","moonlength","rise_set_later","brightnight"
"1177",155,2016,1133,"253","041917D3E1",18307,"53","041917D3E1","041917BD1F","Yes","5/27/16",4,"041917D3E1_155_18307",13410307,5.08527777777778,25.8600500771605,FALSE,24025,"Low Tape",0.5,"Ithaca","2016-05-27",148,148,168,-1.12877263708042,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1178",155,2016,1134,"253","041917D3E1",18307,"53","041917D3E1","041917BD1F","Yes","5/27/16",4,"041917D3E1_155_18307",13410307,5.08527777777778,25.8600500771605,FALSE,24025,"Low Tape",0.5,"Ithaca","2016-05-27",148,148,168,-1.12877263708042,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1179",155,2016,1255,"298","041959C00D",20669,"98","041959C00D","041917B55B","Yes","6/2/16",0,"041959C00D_155_20669",13412669,5.74138888888889,32.9635463734568,FALSE,24025,"Short Cort",0.5,"Ithaca","2016-06-02",154,154,174,0.786560273527051,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1180",155,2016,1256,"298","041959C00D",20669,"98","041959C00D","041917B55B","Yes","6/2/16",0,"041959C00D_155_20669",13412669,5.74138888888889,32.9635463734568,FALSE,24025,"Short Cort",0.5,"Ithaca","2016-06-02",154,154,174,0.786560273527051,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1181",155,2016,1297,"482","0419596C83",19018,"82","0419596C83","041917C0B9","Yes","6/1/16",2,"0419596C83_155_19018",13411018,5.28277777777778,27.9077410493827,FALSE,24025,"Control",0.5,"Ithaca","2016-06-01",153,153,173,-0.552226616994933,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1182",155,2016,1298,"482","0419596C83",19018,"82","0419596C83","041917C0B9","Yes","6/1/16",2,"0419596C83_155_19018",13411018,5.28277777777778,27.9077410493827,FALSE,24025,"Control",0.5,"Ithaca","2016-06-01",153,153,173,-0.552226616994933,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1183",155,2016,1299,"482","0419596C83",19018,"82","0419596C83","041917C0B9","Yes","6/1/16",2,"0419596C83_155_19018",13411018,5.28277777777778,27.9077410493827,FALSE,24025,"Control",0.5,"Ithaca","2016-06-01",153,153,173,-0.552226616994933,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1184",155,2016,1300,"482","0419596C83",19018,"82","0419596C83","041917C0B9","Yes","6/1/16",2,"0419596C83_155_19018",13411018,5.28277777777778,27.9077410493827,FALSE,24025,"Control",0.5,"Ithaca","2016-06-01",153,153,173,-0.552226616994933,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1185",155,2016,1301,"482","0419596C83",19018,"82","0419596C83","041917C0B9","Yes","6/1/16",2,"0419596C83_155_19018",13411018,5.28277777777778,27.9077410493827,FALSE,24025,"Control",0.5,"Ithaca","2016-06-01",153,153,173,-0.552226616994933,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1186",155,2016,1261,"284","0418945F71",18977,"84","0418945F71","041868BD7F","Yes","5/28/16",3,"0418945F71_155_18977",13410977,5.27138888888889,27.7875408179012,FALSE,24025,"Low Tape",0.5,"Ithaca","2016-05-28",149,149,169,-0.585473293258653,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1187",155,2016,1262,"258","04191791AE",20637,"58","04191791AE","#N/A","Yes","5/31/16",2,"04191791AE_155_20637",13412637,5.7325,32.86155625,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-31",152,152,172,0.760611648150489,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1188",155,2016,1263,"258","04191791AE",20637,"58","04191791AE","#N/A","Yes","5/31/16",2,"04191791AE_155_20637",13412637,5.7325,32.86155625,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-31",152,152,172,0.760611648150489,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1189",155,2016,1146,"261","0419179825",18979,"61","0419179825","#N/A","Yes","5/30/16",2,"0419179825_155_18979",13410979,5.27194444444444,27.7933982253086,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-30",151,151,171,-0.583851504172618,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1190",155,2016,1265,"258","04191791AE",20637,"58","04191791AE","#N/A","Yes","5/31/16",2,"04191791AE_155_20637",13412637,5.7325,32.86155625,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-31",152,152,172,0.760611648150489,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1191",155,2016,1266,"258","04191791AE",20637,"58","04191791AE","#N/A","Yes","5/31/16",2,"04191791AE_155_20637",13412637,5.7325,32.86155625,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-31",152,152,172,0.760611648150489,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1192",155,2016,1267,"2108","041959A85E",20254,"108","041959A85E","#N/A","Yes","6/1/16",2,"041959A85E_155_20254",13412254,5.62611111111111,31.6531262345679,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-06-01",153,153,173,0.450039038174766,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1193",155,2016,1268,"2108","041959A85E",20254,"108","041959A85E","#N/A","Yes","6/1/16",2,"041959A85E_155_20254",13412254,5.62611111111111,31.6531262345679,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-06-01",153,153,173,0.450039038174766,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1194",155,2016,1269,"2108","041959A85E",20254,"108","041959A85E","#N/A","Yes","6/1/16",2,"041959A85E_155_20254",13412254,5.62611111111111,31.6531262345679,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-06-01",153,153,173,0.450039038174766,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1195",155,2016,1152,"2122","0419179F46",20993,"122","0419179F46","04186ED0B4","Yes","5/29/16",2,"0419179F46_155_20993",13412993,5.83138888888889,34.0050963734568,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-05-29",150,150,170,1.04929010546474,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1196",155,2016,1271,"2108","041959A85E",20254,"108","041959A85E","#N/A","Yes","6/1/16",2,"041959A85E_155_20254",13412254,5.62611111111111,31.6531262345679,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-06-01",153,153,173,0.450039038174766,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1197",155,2016,1272,"251","041959C320",20501,"51","041959C320","04189458E9","Yes","5/29/16",2,"041959C320_155_20501",13412501,5.69472222222222,32.4298611882716,FALSE,24025,"Control",0.5,"Ithaca","2016-05-29",150,150,170,0.650329990300102,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1198",155,2016,1273,"251","041959C320",20501,"51","041959C320","04189458E9","Yes","5/29/16",2,"041959C320_155_20501",13412501,5.69472222222222,32.4298611882716,FALSE,24025,"Control",0.5,"Ithaca","2016-05-29",150,150,170,0.650329990300102,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1199",155,2016,1274,"251","041959C320",20501,"51","041959C320","04189458E9","Yes","5/29/16",2,"041959C320_155_20501",13412501,5.69472222222222,32.4298611882716,FALSE,24025,"Control",0.5,"Ithaca","2016-05-29",150,150,170,0.650329990300102,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1200",155,2016,1275,"251","041959C320",20501,"51","041959C320","04189458E9","Yes","5/29/16",2,"041959C320_155_20501",13412501,5.69472222222222,32.4298611882716,FALSE,24025,"Control",0.5,"Ithaca","2016-05-29",150,150,170,0.650329990300102,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1201",155,2016,1276,"251","041959C320",20501,"51","041959C320","04189458E9","Yes","5/29/16",2,"041959C320_155_20501",13412501,5.69472222222222,32.4298611882716,FALSE,24025,"Control",0.5,"Ithaca","2016-05-29",150,150,170,0.650329990300102,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1202",155,2016,1277,"2123","041959BA31",21002,"123","041959BA31","#N/A","Yes","5/28/16",0,"041959BA31_155_21002",13413002,5.83388888888889,34.0342595679012,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-28",149,149,169,1.0565881563519,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1203",155,2016,1278,"2123","041959BA31",21002,"123","041959BA31","#N/A","Yes","5/28/16",0,"041959BA31_155_21002",13413002,5.83388888888889,34.0342595679012,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-28",149,149,169,1.0565881563519,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1204",155,2016,1279,"2123","041959BA31",21002,"123","041959BA31","#N/A","Yes","5/28/16",0,"041959BA31_155_21002",13413002,5.83388888888889,34.0342595679012,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-28",149,149,169,1.0565881563519,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1205",155,2016,1280,"2123","041959BA31",21002,"123","041959BA31","#N/A","Yes","5/28/16",0,"041959BA31_155_21002",13413002,5.83388888888889,34.0342595679012,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-28",149,149,169,1.0565881563519,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1206",155,2016,1240,"233","041917A20C",18978,"33","041917A20C","0417F8D3A0","Yes","5/30/16",3,"041917A20C_155_18978",13410978,5.27166666666667,27.7904694444444,FALSE,24025,"Control",0.5,"Ithaca","2016-05-30",151,151,171,-0.584662398715635,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1207",155,2016,1241,"233","041917A20C",18978,"33","041917A20C","0417F8D3A0","Yes","5/30/16",3,"041917A20C_155_18978",13410978,5.27166666666667,27.7904694444444,FALSE,24025,"Control",0.5,"Ithaca","2016-05-30",151,151,171,-0.584662398715635,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1208",155,2016,1242,"2113","0417CA7E65",19012,"113","0417CA7E65","0419179F37","Yes","5/30/16",2,"0417CA7E65_155_19012",13411012,5.28111111111111,27.8901345679012,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-30",151,151,171,-0.557091984253038,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1209",155,2016,1285,"235","041959A90E",20593,"35","041959A90E","#N/A","Yes","5/31/16",0,"041959A90E_155_20593",13412593,5.72027777777778,32.7215778549383,FALSE,24025,"Control",0.5,"Ithaca","2016-05-31",152,152,172,0.724932288257717,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1210",155,2016,1286,"235","041959A90E",20593,"35","041959A90E","#N/A","Yes","5/31/16",0,"041959A90E_155_20593",13412593,5.72027777777778,32.7215778549383,FALSE,24025,"Control",0.5,"Ithaca","2016-05-31",152,152,172,0.724932288257717,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1211",155,2016,1287,"274","041959A4E3",18858,"74","041959A4E3","#N/A","Yes","5/31/16",1,"041959A4E3_155_18858",13410858,5.23833333333333,27.4401361111111,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-31",152,152,172,-0.681969743877742,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1212",155,2016,1288,"274","041959A4E3",18858,"74","041959A4E3","#N/A","Yes","5/31/16",1,"041959A4E3_155_18858",13410858,5.23833333333333,27.4401361111111,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-31",152,152,172,-0.681969743877742,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1213",155,2016,1289,"274","041959A4E3",18858,"74","041959A4E3","#N/A","Yes","5/31/16",1,"041959A4E3_155_18858",13410858,5.23833333333333,27.4401361111111,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-31",152,152,172,-0.681969743877742,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1214",155,2016,1290,"274","041959A4E3",18858,"74","041959A4E3","#N/A","Yes","5/31/16",1,"041959A4E3_155_18858",13410858,5.23833333333333,27.4401361111111,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-31",152,152,172,-0.681969743877742,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1215",155,2016,1291,"274","041959A4E3",18858,"74","041959A4E3","#N/A","Yes","5/31/16",1,"041959A4E3_155_18858",13410858,5.23833333333333,27.4401361111111,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-31",152,152,172,-0.681969743877742,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1216",155,2016,1292,"283","041917D7B6",18428,"83","041917D7B6","0419178FAD","Yes","5/30/16",2,"041917D7B6_155_18428",13410428,5.11888888888889,26.2030234567901,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-30",151,151,171,-1.03065439737529,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1217",155,2016,1293,"283","041917D7B6",18428,"83","041917D7B6","0419178FAD","Yes","5/30/16",2,"041917D7B6_155_18428",13410428,5.11888888888889,26.2030234567901,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-30",151,151,171,-1.03065439737529,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1218",155,2016,1294,"283","041917D7B6",18428,"83","041917D7B6","0419178FAD","Yes","5/30/16",2,"041917D7B6_155_18428",13410428,5.11888888888889,26.2030234567901,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-30",151,151,171,-1.03065439737529,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1219",155,2016,1295,"283","041917D7B6",18428,"83","041917D7B6","0419178FAD","Yes","5/30/16",2,"041917D7B6_155_18428",13410428,5.11888888888889,26.2030234567901,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-30",151,151,171,-1.03065439737529,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1220",155,2016,1296,"283","041917D7B6",18428,"83","041917D7B6","0419178FAD","Yes","5/30/16",2,"041917D7B6_155_18428",13410428,5.11888888888889,26.2030234567901,FALSE,24025,"High Tape",0.5,"Ithaca","2016-05-30",151,151,171,-1.03065439737529,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1221",155,2016,1282,"235","041959A90E",20593,"35","041959A90E","#N/A","Yes","5/31/16",0,"041959A90E_155_20593",13412593,5.72027777777778,32.7215778549383,FALSE,24025,"Control",0.5,"Ithaca","2016-05-31",152,152,172,0.724932288257717,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1222",155,2016,1270,"2108","041959A85E",20254,"108","041959A85E","#N/A","Yes","6/1/16",2,"041959A85E_155_20254",13412254,5.62611111111111,31.6531262345679,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-06-01",153,153,173,0.450039038174766,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1223",155,2016,1243,"2113","0417CA7E65",19012,"113","0417CA7E65","0419179F37","Yes","5/30/16",2,"0417CA7E65_155_19012",13411012,5.28111111111111,27.8901345679012,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-30",151,151,171,-0.557091984253038,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1224",155,2016,1244,"2113","0417CA7E65",19012,"113","0417CA7E65","0419179F37","Yes","5/30/16",2,"0417CA7E65_155_19012",13411012,5.28111111111111,27.8901345679012,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-30",151,151,171,-0.557091984253038,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1225",155,2016,1260,"284","0418945F71",18977,"84","0418945F71","041868BD7F","Yes","5/28/16",3,"0418945F71_155_18977",13410977,5.27138888888889,27.7875408179012,FALSE,24025,"Low Tape",0.5,"Ithaca","2016-05-28",149,149,169,-0.585473293258653,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1226",155,2016,1246,"2113","0417CA7E65",19012,"113","0417CA7E65","0419179F37","Yes","5/30/16",2,"0417CA7E65_155_19012",13411012,5.28111111111111,27.8901345679012,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-30",151,151,171,-0.557091984253038,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1227",155,2016,1247,"2106","041917A917",18448,"106","041917A917","041917C0C0","Yes","5/30/16",3,"041917A917_155_18448",13410448,5.12444444444444,26.2599308641975,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-05-30",151,151,171,-1.01443650651494,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1228",155,2016,1129,"275","0418946F4E",20405,"75","0418946F4E","041917CBCB","Yes","5/27/16",5,"0418946F4E_155_20405",13412405,5.66805555555556,32.1268537808642,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-27",148,148,168,0.572484114170417,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1229",155,2016,1264,"258","04191791AE",20637,"58","04191791AE","#N/A","Yes","5/31/16",2,"04191791AE_155_20637",13412637,5.7325,32.86155625,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-31",152,152,172,0.760611648150489,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1230",155,2016,1131,"275","0418946F4E",20405,"75","0418946F4E","041917CBCB","Yes","5/27/16",5,"0418946F4E_155_20405",13412405,5.66805555555556,32.1268537808642,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-27",148,148,168,0.572484114170417,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1231",155,2016,1252,"298","041959C00D",20669,"98","041959C00D","041917B55B","Yes","6/2/16",0,"041959C00D_155_20669",13412669,5.74138888888889,32.9635463734568,FALSE,24025,"Short Cort",0.5,"Ithaca","2016-06-02",154,154,174,0.786560273527051,16,-0.902565425760116,0,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1232",155,2016,1253,"298","041959C00D",20669,"98","041959C00D","041917B55B","Yes","6/2/16",0,"041959C00D_155_20669",13412669,5.74138888888889,32.9635463734568,FALSE,24025,"Short Cort",0.5,"Ithaca","2016-06-02",154,154,174,0.786560273527051,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1233",155,2016,1281,"2123","041959BA31",21002,"123","041959BA31","#N/A","Yes","5/28/16",0,"041959BA31_155_21002",13413002,5.83388888888889,34.0342595679012,FALSE,24025,"Predator",0.5,"Ithaca","2016-05-28",149,149,169,1.0565881563519,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1234",155,2016,1245,"2113","0417CA7E65",19012,"113","0417CA7E65","0419179F37","Yes","5/30/16",2,"0417CA7E65_155_19012",13411012,5.28111111111111,27.8901345679012,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-30",151,151,171,-0.557091984253038,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1235",155,2016,1283,"235","041959A90E",20593,"35","041959A90E","#N/A","Yes","5/31/16",0,"041959A90E_155_20593",13412593,5.72027777777778,32.7215778549383,FALSE,24025,"Control",0.5,"Ithaca","2016-05-31",152,152,172,0.724932288257717,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1236",155,2016,1249,"2106","041917A917",18448,"106","041917A917","041917C0C0","Yes","5/30/16",3,"041917A917_155_18448",13410448,5.12444444444444,26.2599308641975,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-05-30",151,151,171,-1.01443650651494,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1237",155,2016,1250,"2106","041917A917",18448,"106","041917A917","041917C0C0","Yes","5/30/16",3,"041917A917_155_18448",13410448,5.12444444444444,26.2599308641975,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-05-30",151,151,171,-1.01443650651494,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1238",155,2016,1130,"275","0418946F4E",20405,"75","0418946F4E","041917CBCB","Yes","5/27/16",5,"0418946F4E_155_20405",13412405,5.66805555555556,32.1268537808642,FALSE,24025,"DMSO",0.5,"Ithaca","2016-05-27",148,148,168,0.572484114170417,16,-0.902565425760116,0.8,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1239",155,2016,1248,"2106","041917A917",18448,"106","041917A917","041917C0C0","Yes","5/30/16",3,"041917A917_155_18448",13410448,5.12444444444444,26.2599308641975,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-05-30",151,151,171,-1.01443650651494,16,-0.902565425760116,0.2,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1240",155,2016,1254,"298","041959C00D",20669,"98","041959C00D","041917B55B","Yes","6/2/16",0,"041959C00D_155_20669",13412669,5.74138888888889,32.9635463734568,FALSE,24025,"Short Cort",0.5,"Ithaca","2016-06-02",154,154,174,0.786560273527051,16,-0.902565425760116,0.5,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1241",155,2016,1251,"2106","041917A917",18448,"106","041917A917","041917C0C0","Yes","5/30/16",3,"041917A917_155_18448",13410448,5.12444444444444,26.2599308641975,FALSE,24025,"Long Cort",0.5,"Ithaca","2016-05-30",151,151,171,-1.01443650651494,16,-0.902565425760116,1,0.47,0.47,13408620,13369320,13344300,13379820,13411800,31980,-39300,"rise",3180
"1242",155,2017,1315,"1103","04195993BE",19340,"103","04195993BE","04195A5B3C","Yes","6/2/17",2,"04195993BE_155_19340",13411340,5.372222222,28.8607716,FALSE,24025,"Control",82.7,"Ithaca","2017-06-02",153,153,173,-0.29111857414328,17,-0.902565425760116,0.5,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1243",155,2017,1316,"2122","04195993BC",20386,"122","04195993BC","#N/A","Yes","6/1/17",3,"04195993BC_155_20386",13412386,5.662777778,32.06705216,FALSE,24025,"Control",82.7,"Ithaca","2017-06-01",152,152,172,0.557077117853083,17,-0.902565425760116,0,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1244",155,2017,1303,"22","0419597D75",22288,"2","0419597D75","041917B6CD","Yes","6/2/17",2,"0419597D75_155_22288",13414288,6.191111111,38.32985679,FALSE,24025,"Control",82.7,"Ithaca","2017-06-02",153,153,173,2.09939853867247,17,-0.902565425760116,0.5,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1245",155,2017,1304,"1134","0419597CD2",19138,"134","0419597CD2","041917B3EC","Yes","6/3/17",1,"0419597CD2_155_19138",13411138,5.316111111,28.26103735,FALSE,24025,"Control",82.7,"Ithaca","2017-06-03",154,154,174,-0.454919271832826,17,-0.902565425760116,0,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1246",155,2017,1313,"114","041917B54D",19749,"14","041917B54D","041917CBD1","Yes","5/31/17",4,"041917B54D_155_19749",13411749,5.485833333,30.09436736,FALSE,24025,"Control",82.7,"Ithaca","2017-05-31",151,151,171,0.0405372939509001,17,-0.902565425760116,0.5,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1247",155,2017,1302,"22","0419597D75",22288,"2","0419597D75","041917B6CD","Yes","6/2/17",2,"0419597D75_155_22288",13414288,6.191111111,38.32985679,FALSE,24025,"Control",82.7,"Ithaca","2017-06-02",153,153,173,2.09939853867247,17,-0.902565425760116,0,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1248",155,2017,1318,"160","0419596DED",18853,"60","0419596DED","#N/A","Yes","6/2/17",2,"0419596DED_155_18853",13410853,5.236944444,27.42558711,FALSE,24025,"Control",82.7,"Ithaca","2017-06-02",153,153,173,-0.68602421659283,17,-0.902565425760116,0,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1249",155,2017,1319,"160","0419596DED",18853,"60","0419596DED","#N/A","Yes","6/2/17",2,"0419596DED_155_18853",13410853,5.236944444,27.42558711,FALSE,24025,"Control",82.7,"Ithaca","2017-06-02",153,153,173,-0.68602421659283,17,-0.902565425760116,0.5,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
"1250",155,2017,1314,"1103","04195993BE",19340,"103","04195993BE","04195A5B3C","Yes","6/2/17",2,"04195993BE_155_19340",13411340,5.372222222,28.8607716,FALSE,24025,"Control",82.7,"Ithaca","2017-06-02",153,153,173,-0.29111857414328,17,-0.902565425760116,0,0.15,0.15,13359600,13403280,13381680,13379880,13411800,31920,43680,"set",23400
