"","JDate","Year","unitbox","RFID","X","Dayyearbird","totalTime","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Dayyear","Sc.Year","Sc.DOY","Sc.totalTime","cloud","Sky.Cov.y","moonrise_c","moonset_c","merid_c","sunset_c","sunrise_c","nightlength","moonlength","rise_set_later","brightnight"
"2987",160,2016,"259","041959BEB6",10407,"160_2016_041959BEB6",55267,"59","041959BEB6","04191798B9","Yes","6/4/16",3,FALSE,25600,"DMSO",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,0.234358075360779,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2988",160,2016,"259","041959BEB6",10407,"160_2016_041959BEB6",55267,"59","041959BEB6","04191798B9","Yes","6/4/16",3,FALSE,25600,"DMSO",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,0.234358075360779,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2989",160,2016,"259","041959BEB6",10407,"160_2016_041959BEB6",55267,"59","041959BEB6","04191798B9","Yes","6/4/16",3,FALSE,25600,"DMSO",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,0.234358075360779,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2990",160,2016,"261","0419179825",10087,"160_2016_0419179825",57021,"61","0419179825","#N/A","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.407923577719832,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2991",160,2016,"261","0419179825",10087,"160_2016_0419179825",57021,"61","0419179825","#N/A","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.407923577719832,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2992",160,2016,"261","0419179825",10087,"160_2016_0419179825",57021,"61","0419179825","#N/A","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.407923577719832,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2993",160,2016,"261","0419179825",10087,"160_2016_0419179825",57021,"61","0419179825","#N/A","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.407923577719832,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2994",160,2016,"265","04186EB480",9997,"160_2016_04186EB480",55845,"65","04186EB480","041917A2AB","Yes","5/27/16",10,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.291553548772143,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2995",160,2016,"265","04186EB480",9997,"160_2016_04186EB480",55845,"65","04186EB480","041917A2AB","Yes","5/27/16",10,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.291553548772143,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2996",160,2016,"265","04186EB480",9997,"160_2016_04186EB480",55845,"65","04186EB480","041917A2AB","Yes","5/27/16",10,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.291553548772143,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2997",160,2016,"265","04186EB480",9997,"160_2016_04186EB480",55845,"65","04186EB480","041917A2AB","Yes","5/27/16",10,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.291553548772143,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2998",160,2016,"271","041917CDC8",10197,"160_2016_041917CDC8",32636,"71","041917CDC8","041917ABF0","Yes","5/29/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-29",150,150,170,"160_2016",16,-0.343980178062831,-2.0050723031385,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"2999",160,2016,"271","041917CDC8",10197,"160_2016_041917CDC8",32636,"71","041917CDC8","041917ABF0","Yes","5/29/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-29",150,150,170,"160_2016",16,-0.343980178062831,-2.0050723031385,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3000",160,2016,"271","041917CDC8",10197,"160_2016_041917CDC8",32636,"71","041917CDC8","041917ABF0","Yes","5/29/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-29",150,150,170,"160_2016",16,-0.343980178062831,-2.0050723031385,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3001",160,2016,"271","041917CDC8",10197,"160_2016_041917CDC8",32636,"71","041917CDC8","041917ABF0","Yes","5/29/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-29",150,150,170,"160_2016",16,-0.343980178062831,-2.0050723031385,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3002",160,2016,"272","041959BAC3",10387,"160_2016_041959BAC3",54976,"72","041959BAC3","#N/A","Yes","5/31/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.205562430442601,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3003",160,2016,"272","041959BAC3",10387,"160_2016_041959BAC3",54976,"72","041959BAC3","#N/A","Yes","5/31/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.205562430442601,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3004",160,2016,"272","041959BAC3",10387,"160_2016_041959BAC3",54976,"72","041959BAC3","#N/A","Yes","5/31/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.205562430442601,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3005",160,2016,"272","041959BAC3",10387,"160_2016_041959BAC3",54976,"72","041959BAC3","#N/A","Yes","5/31/16",7,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.205562430442601,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3006",160,2016,"274","041959A4E3",10317,"160_2016_041959A4E3",53458,"74","041959A4E3","#N/A","Yes","5/31/16",6,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.0553500971580839,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3007",160,2016,"274","041959A4E3",10317,"160_2016_041959A4E3",53458,"74","041959A4E3","#N/A","Yes","5/31/16",6,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.0553500971580839,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3008",160,2016,"274","041959A4E3",10317,"160_2016_041959A4E3",53458,"74","041959A4E3","#N/A","Yes","5/31/16",6,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.0553500971580839,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3009",160,2016,"274","041959A4E3",10317,"160_2016_041959A4E3",53458,"74","041959A4E3","#N/A","Yes","5/31/16",6,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-31",152,152,172,"160_2016",16,-0.343980178062831,0.0553500971580839,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3010",160,2016,"275","0418946F4E",10047,"160_2016_0418946F4E",56315,"75","0418946F4E","041917CBCB","Yes","5/27/16",10,FALSE,25600,"DMSO",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.33806197870872,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3011",160,2016,"275","0418946F4E",10047,"160_2016_0418946F4E",56315,"75","0418946F4E","041917CBCB","Yes","5/27/16",10,FALSE,25600,"DMSO",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.33806197870872,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3012",160,2016,"275","0418946F4E",10047,"160_2016_0418946F4E",56315,"75","0418946F4E","041917CBCB","Yes","5/27/16",10,FALSE,25600,"DMSO",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.33806197870872,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3013",160,2016,"275","0418946F4E",10047,"160_2016_0418946F4E",56315,"75","0418946F4E","041917CBCB","Yes","5/27/16",10,FALSE,25600,"DMSO",26.5,"Ithaca","2016-05-27",148,148,168,"160_2016",16,-0.343980178062831,0.33806197870872,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3014",160,2016,"277","04186ED2D1",10007,"160_2016_04186ED2D1",60366,"77","04186ED2D1","041868D041","Yes","5/25/16",12,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-25",146,146,166,"160_2016",16,-0.343980178062831,0.73892506311951,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3015",160,2016,"277","04186ED2D1",10007,"160_2016_04186ED2D1",60366,"77","04186ED2D1","041868D041","Yes","5/25/16",12,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-25",146,146,166,"160_2016",16,-0.343980178062831,0.73892506311951,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3016",160,2016,"277","04186ED2D1",10007,"160_2016_04186ED2D1",60366,"77","04186ED2D1","041868D041","Yes","5/25/16",12,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-25",146,146,166,"160_2016",16,-0.343980178062831,0.73892506311951,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3017",160,2016,"277","04186ED2D1",10007,"160_2016_04186ED2D1",60366,"77","04186ED2D1","041868D041","Yes","5/25/16",12,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-05-25",146,146,166,"160_2016",16,-0.343980178062831,0.73892506311951,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3018",160,2016,"283","041917D7B6",10217,"160_2016_041917D7B6",51827,"83","041917D7B6","0419178FAD","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,-0.106044050132461,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3019",160,2016,"283","041917D7B6",10217,"160_2016_041917D7B6",51827,"83","041917D7B6","0419178FAD","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,-0.106044050132461,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3020",160,2016,"283","041917D7B6",10217,"160_2016_041917D7B6",51827,"83","041917D7B6","0419178FAD","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,-0.106044050132461,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3021",160,2016,"283","041917D7B6",10217,"160_2016_041917D7B6",51827,"83","041917D7B6","0419178FAD","Yes","5/30/16",7,FALSE,25600,"High Tape",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,-0.106044050132461,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3022",160,2016,"284","0418945F71",10037,"160_2016_0418945F71",51334,"84","0418945F71","041868BD7F","Yes","5/28/16",8,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.154828424512742,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3023",160,2016,"284","0418945F71",10037,"160_2016_0418945F71",51334,"84","0418945F71","041868BD7F","Yes","5/28/16",8,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.154828424512742,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3024",160,2016,"284","0418945F71",10037,"160_2016_0418945F71",51334,"84","0418945F71","041868BD7F","Yes","5/28/16",8,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.154828424512742,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3025",160,2016,"284","0418945F71",10037,"160_2016_0418945F71",51334,"84","0418945F71","041868BD7F","Yes","5/28/16",8,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.154828424512742,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3026",160,2016,"287","0419178E3A",10057,"160_2016_0419178E3A",52049,"87","0419178E3A","041917C661","Yes","5/28/16",5,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.0840762385453974,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3027",160,2016,"287","0419178E3A",10057,"160_2016_0419178E3A",52049,"87","0419178E3A","041917C661","Yes","5/28/16",5,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.0840762385453974,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3028",160,2016,"287","0419178E3A",10057,"160_2016_0419178E3A",52049,"87","0419178E3A","041917C661","Yes","5/28/16",5,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.0840762385453974,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3029",160,2016,"287","0419178E3A",10057,"160_2016_0419178E3A",52049,"87","0419178E3A","041917C661","Yes","5/28/16",5,FALSE,25600,"Low Tape",26.5,"Ithaca","2016-05-28",149,149,169,"160_2016",16,-0.343980178062831,-0.0840762385453974,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3030",160,2016,"288A","041917AEF1",10137,"160_2016_041917AEF1",52923,"88A","041917AEF1","041917B99C","Yes","5/30/16",7,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.00240965031538518,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3031",160,2016,"288A","041917AEF1",10137,"160_2016_041917AEF1",52923,"88A","041917AEF1","041917B99C","Yes","5/30/16",7,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.00240965031538518,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3032",160,2016,"288A","041917AEF1",10137,"160_2016_041917AEF1",52923,"88A","041917AEF1","041917B99C","Yes","5/30/16",7,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.00240965031538518,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3033",160,2016,"288A","041917AEF1",10137,"160_2016_041917AEF1",52923,"88A","041917AEF1","041917B99C","Yes","5/30/16",7,FALSE,25600,"Predator",26.5,"Ithaca","2016-05-30",151,151,171,"160_2016",16,-0.343980178062831,0.00240965031538518,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3034",160,2016,"291","041917B6C2",10167,"160_2016_041917B6C2",52468,"91","041917B6C2","#N/A","Yes","6/4/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0426144680274707,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3035",160,2016,"291","041917B6C2",10167,"160_2016_041917B6C2",52468,"91","041917B6C2","#N/A","Yes","6/4/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0426144680274707,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3036",160,2016,"291","041917B6C2",10167,"160_2016_041917B6C2",52468,"91","041917B6C2","#N/A","Yes","6/4/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0426144680274707,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3037",160,2016,"291","041917B6C2",10167,"160_2016_041917B6C2",52468,"91","041917B6C2","#N/A","Yes","6/4/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0426144680274707,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3038",160,2016,"294","041959A9D0",10347,"160_2016_041959A9D0",55591,"94","041959A9D0","#N/A","Yes","6/1/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-01",153,153,173,"160_2016",16,-0.343980178062831,0.266419205785142,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3039",160,2016,"294","041959A9D0",10347,"160_2016_041959A9D0",55591,"94","041959A9D0","#N/A","Yes","6/1/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-01",153,153,173,"160_2016",16,-0.343980178062831,0.266419205785142,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3040",160,2016,"294","041959A9D0",10347,"160_2016_041959A9D0",55591,"94","041959A9D0","#N/A","Yes","6/1/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-01",153,153,173,"160_2016",16,-0.343980178062831,0.266419205785142,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3041",160,2016,"294","041959A9D0",10347,"160_2016_041959A9D0",55591,"94","041959A9D0","#N/A","Yes","6/1/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-01",153,153,173,"160_2016",16,-0.343980178062831,0.266419205785142,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3042",160,2016,"4103","041959B87C",10367,"160_2016_041959B87C",55597,"103","041959B87C","#N/A","Yes","6/2/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-02",154,154,174,"160_2016",16,-0.343980178062831,0.267012930422631,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3043",160,2016,"4103","041959B87C",10367,"160_2016_041959B87C",55597,"103","041959B87C","#N/A","Yes","6/2/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-02",154,154,174,"160_2016",16,-0.343980178062831,0.267012930422631,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3044",160,2016,"4103","041959B87C",10367,"160_2016_041959B87C",55597,"103","041959B87C","#N/A","Yes","6/2/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-02",154,154,174,"160_2016",16,-0.343980178062831,0.267012930422631,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3045",160,2016,"4103","041959B87C",10367,"160_2016_041959B87C",55597,"103","041959B87C","#N/A","Yes","6/2/16",6,FALSE,25600,"Long Cort",26.5,"Ithaca","2016-06-02",154,154,174,"160_2016",16,-0.343980178062831,0.267012930422631,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3046",160,2016,"4104","0419597547",10257,"160_2016_0419597547",49939,"104","0419597547","#N/A","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,-0.292869402728751,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3047",160,2016,"4104","0419597547",10257,"160_2016_0419597547",49939,"104","0419597547","#N/A","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,-0.292869402728751,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3048",160,2016,"4104","0419597547",10257,"160_2016_0419597547",49939,"104","0419597547","#N/A","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,-0.292869402728751,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3049",160,2016,"4104","0419597547",10257,"160_2016_0419597547",49939,"104","0419597547","#N/A","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,-0.292869402728751,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3050",160,2016,"465","04195977FE",10267,"160_2016_04195977FE",54654,"65","04195977FE","041917D33E","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,0.173699208230734,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3051",160,2016,"465","04195977FE",10267,"160_2016_04195977FE",54654,"65","04195977FE","041917D33E","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,0.173699208230734,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3052",160,2016,"465","04195977FE",10267,"160_2016_04195977FE",54654,"65","04195977FE","041917D33E","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,0.173699208230734,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3053",160,2016,"465","04195977FE",10267,"160_2016_04195977FE",54654,"65","04195977FE","041917D33E","Yes","6/7/16",1,FALSE,25600,"Control",26.5,"Ithaca","2016-06-07",159,159,179,"160_2016",16,-0.343980178062831,0.173699208230734,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3054",160,2016,"466","0419179966",10097,"160_2016_0419179966",51867,"66","0419179966","04195980BA","Yes","6/5/16",3,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,-0.10208588588254,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3055",160,2016,"466","0419179966",10097,"160_2016_0419179966",51867,"66","0419179966","04195980BA","Yes","6/5/16",3,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,-0.10208588588254,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3056",160,2016,"466","0419179966",10097,"160_2016_0419179966",51867,"66","0419179966","04195980BA","Yes","6/5/16",3,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,-0.10208588588254,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3057",160,2016,"466","0419179966",10097,"160_2016_0419179966",51867,"66","0419179966","04195980BA","Yes","6/5/16",3,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,-0.10208588588254,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3058",160,2016,"467","041917BAFA",10177,"160_2016_041917BAFA",52622,"67","041917BAFA","#N/A","Yes","6/4/16",4,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0273755356652733,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3059",160,2016,"467","041917BAFA",10177,"160_2016_041917BAFA",52622,"67","041917BAFA","#N/A","Yes","6/4/16",4,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0273755356652733,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3060",160,2016,"467","041917BAFA",10177,"160_2016_041917BAFA",52622,"67","041917BAFA","#N/A","Yes","6/4/16",4,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0273755356652733,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3061",160,2016,"467","041917BAFA",10177,"160_2016_041917BAFA",52622,"67","041917BAFA","#N/A","Yes","6/4/16",4,FALSE,25600,"Predator",26.5,"Ithaca","2016-06-04",156,156,176,"160_2016",16,-0.343980178062831,-0.0273755356652733,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3062",160,2016,"472","0419597D74",10277,"160_2016_0419597D74",53595,"72","0419597D74","0419179480","Yes","6/5/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,0.0689068097140647,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3063",160,2016,"472","0419597D74",10277,"160_2016_0419597D74",53595,"72","0419597D74","0419179480","Yes","6/5/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,0.0689068097140647,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3064",160,2016,"472","0419597D74",10277,"160_2016_0419597D74",53595,"72","0419597D74","0419179480","Yes","6/5/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,0.0689068097140647,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3065",160,2016,"472","0419597D74",10277,"160_2016_0419597D74",53595,"72","0419597D74","0419179480","Yes","6/5/16",3,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-05",157,157,177,"160_2016",16,-0.343980178062831,0.0689068097140647,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3066",160,2016,"473","0419598F4E",10287,"160_2016_0419598F4E",55427,"73","0419598F4E","0417CAA06A","Yes","6/6/16",2,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-06",158,158,178,"160_2016",16,-0.343980178062831,0.250190732360465,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
"3067",160,2016,"473","0419598F4E",10287,"160_2016_0419598F4E",55427,"73","0419598F4E","0417CAA06A","Yes","6/6/16",2,FALSE,25600,"Short Cort",26.5,"Ithaca","2016-06-06",158,158,178,"160_2016",16,-0.343980178062831,0.250190732360465,0.57,0.57,13767240,13820280,13793880,13812000,13843680,31680,53040,"set",8280
