"","JDate","Year","unitbox","RFID","X","Dayyearbird","totalTime","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Dayyear","cloud","Sky.Cov.y","Sc.totalTime","moonrise_c","moonset_c","merid_c","sunset_c","sunrise_c","nightlength","moonlength","rise_set_later","brightnight"
"2172",165,2015,"272","041917BC6E",8466,"165_2015_041917BC6E",55932,"72","041868E6D5","041917BC6E","Yes","6/3/15",11,"M",27225,"DMSO",4.7,"Ithaca","2015-06-03",154,154,174,"165_2015",0.56,0.56,0.502171465549476,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2173",165,2015,"278","041868D6F6",8296,"165_2015_041868D6F6",56440,"78","04186EA08B","041868D6F6","Yes","6/4/15",10,"M",27225,"Low",4.7,"Ithaca","2015-06-04",155,155,175,"165_2015",0.56,0.56,0.54363309215472,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2174",165,2015,"278","041868D6F6",8296,"165_2015_041868D6F6",56440,"78","04186EA08B","041868D6F6","Yes","6/4/15",10,"M",27225,"Low",4.7,"Ithaca","2015-06-04",155,155,175,"165_2015",0.56,0.56,0.54363309215472,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2175",165,2015,"278","041868D6F6",8296,"165_2015_041868D6F6",56440,"78","04186EA08B","041868D6F6","Yes","6/4/15",10,"M",27225,"Low",4.7,"Ithaca","2015-06-04",155,155,175,"165_2015",0.56,0.56,0.54363309215472,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2176",165,2015,"294","041917A4C1",8436,"165_2015_041917A4C1",56173,"94","041917CDC2","041917A4C1","Yes","6/1/15",13,"M",27225,"Low",4.7,"Ithaca","2015-06-01",152,152,172,"165_2015",0.56,0.56,0.521841252974405,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2177",165,2015,"294","041917A4C1",8436,"165_2015_041917A4C1",56173,"94","041917CDC2","041917A4C1","Yes","6/1/15",13,"M",27225,"Low",4.7,"Ithaca","2015-06-01",152,152,172,"165_2015",0.56,0.56,0.521841252974405,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2178",165,2015,"294","041917A4C1",8436,"165_2015_041917A4C1",56173,"94","041917CDC2","041917A4C1","Yes","6/1/15",13,"M",27225,"Low",4.7,"Ithaca","2015-06-01",152,152,172,"165_2015",0.56,0.56,0.521841252974405,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2179",165,2015,"295","04186EB588",8326,"165_2015_04186EB588",27530,"95","04186EDF12","04186EB588","Yes","5/30/15",15,"M",27225,"Control",4.7,"Ithaca","2015-05-30",150,150,170,"165_2015",0.56,0.56,-1.81592522508467,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2180",165,2015,"295","04186EB588",8326,"165_2015_04186EB588",27530,"95","04186EDF12","04186EB588","Yes","5/30/15",15,"M",27225,"Control",4.7,"Ithaca","2015-05-30",150,150,170,"165_2015",0.56,0.56,-1.81592522508467,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2181",165,2015,"295","04186EB588",8326,"165_2015_04186EB588",27530,"95","04186EDF12","04186EB588","Yes","5/30/15",15,"M",27225,"Control",4.7,"Ithaca","2015-05-30",150,150,170,"165_2015",0.56,0.56,-1.81592522508467,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2182",165,2015,"297","041917C661",8476,"165_2015_041917C661",55837,"97","041917BB20","041917C661","Yes","6/8/15",6,"M",27225,"DMSO",4.7,"Ithaca","2015-06-08",159,159,179,"165_2015",0.56,0.56,0.494417814904794,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2183",165,2015,"297","041917C661",8476,"165_2015_041917C661",55837,"97","041917BB20","041917C661","Yes","6/8/15",6,"M",27225,"DMSO",4.7,"Ithaca","2015-06-08",159,159,179,"165_2015",0.56,0.56,0.494417814904794,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2184",165,2015,"297","041917C661",8476,"165_2015_041917C661",55837,"97","041917BB20","041917C661","Yes","6/8/15",6,"M",27225,"DMSO",4.7,"Ithaca","2015-06-08",159,159,179,"165_2015",0.56,0.56,0.494417814904794,14271060,14233020,14207400,14244180,14275680,31500,-38040,"rise",4620
"2185",165,2016,"2106","041917C0C0",8516,"165_2016_041917C0C0",47507,"106","041917A917","041917C0C0","Yes","5/30/16",13,"M",27225,"Long Cort",74.8,"Ithaca","2016-05-30",151,151,171,"165_2016",0.7,0.7,-0.185454920570963,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2186",165,2016,"2106","041917C0C0",8516,"165_2016_041917C0C0",47507,"106","041917A917","041917C0C0","Yes","5/30/16",13,"M",27225,"Long Cort",74.8,"Ithaca","2016-05-30",151,151,171,"165_2016",0.7,0.7,-0.185454920570963,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2187",165,2016,"2115","041917AF93",8507,"165_2016_041917AF93",49328,"115","041959B629","041917AF93","Yes","6/5/16",7,"M",27225,"DMSO",74.8,"Ithaca","2016-06-05",157,157,177,"165_2016",0.7,0.7,-0.0368296803186996,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2188",165,2016,"2115","041917AF93",8507,"165_2016_041917AF93",49328,"115","041959B629","041917AF93","Yes","6/5/16",7,"M",27225,"DMSO",74.8,"Ithaca","2016-06-05",157,157,177,"165_2016",0.7,0.7,-0.0368296803186996,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2189",165,2016,"2121","041917A152",8504,"165_2016_041917A152",55787,"121","041959947F","041917A152","Yes","6/7/16",4,"M",27225,"Short Cort",74.8,"Ithaca","2016-06-07",159,159,179,"165_2016",0.7,0.7,0.490336946144435,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2190",165,2016,"2121","041917A152",8504,"165_2016_041917A152",55787,"121","041959947F","041917A152","Yes","6/7/16",4,"M",27225,"Short Cort",74.8,"Ithaca","2016-06-07",159,159,179,"165_2016",0.7,0.7,0.490336946144435,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2191",165,2016,"2126","0418945C34",8495,"165_2016_0418945C34",52295,"126","041917A424","0418945C34","Yes","5/30/16",13,"M",27225,"Long Cort",74.8,"Ithaca","2016-05-30",151,151,171,"165_2016",0.7,0.7,0.205329071920985,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2192",165,2016,"2126","0418945C34",8495,"165_2016_0418945C34",52295,"126","041917A424","0418945C34","Yes","5/30/16",13,"M",27225,"Long Cort",74.8,"Ithaca","2016-05-30",151,151,171,"165_2016",0.7,0.7,0.205329071920985,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2193",165,2016,"221","04186EC024",8492,"165_2016_04186EC024",53362,"21","0418944F2B","04186EC024","Yes","5/29/16",13,"M",27225,"Control",74.8,"Ithaca","2016-05-29",150,150,170,"165_2016",0.7,0.7,0.292414811267039,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2194",165,2016,"221","04186EC024",8492,"165_2016_04186EC024",53362,"21","0418944F2B","04186EC024","Yes","5/29/16",13,"M",27225,"Control",74.8,"Ithaca","2016-05-29",150,150,170,"165_2016",0.7,0.7,0.292414811267039,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2195",165,2016,"223","041917CB1E",8522,"165_2016_041917CB1E",54253,"23","0418944A22","041917CB1E","Yes","5/27/16",15,"M",27225,"Low Tape",74.8,"Ithaca","2016-05-27",148,148,168,"165_2016",0.7,0.7,0.365135892576631,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2196",165,2016,"223","041917CB1E",8522,"165_2016_041917CB1E",54253,"23","0418944A22","041917CB1E","Yes","5/27/16",15,"M",27225,"Low Tape",74.8,"Ithaca","2016-05-27",148,148,168,"165_2016",0.7,0.7,0.365135892576631,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2197",165,2016,"259","04191798B9",8501,"165_2016_04191798B9",54558,"59","041959BEB6","04191798B9","Yes","6/4/16",8,"M",27225,"DMSO",74.8,"Ithaca","2016-06-04",156,156,176,"165_2016",0.7,0.7,0.390029192014819,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2198",165,2016,"259","04191798B9",8501,"165_2016_04191798B9",54558,"59","041959BEB6","04191798B9","Yes","6/4/16",8,"M",27225,"DMSO",74.8,"Ithaca","2016-06-04",156,156,176,"165_2016",0.7,0.7,0.390029192014819,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2199",165,2016,"277","041868D041",8489,"165_2016_041868D041",31592,"77","04186ED2D1","041868D041","Yes","5/25/16",17,"M",27225,"Short Cort",74.8,"Ithaca","2016-05-25",146,146,166,"165_2016",0.7,0.7,-1.48439544699313,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2200",165,2016,"277","041868D041",8489,"165_2016_041868D041",31592,"77","04186ED2D1","041868D041","Yes","5/25/16",17,"M",27225,"Short Cort",74.8,"Ithaca","2016-05-25",146,146,166,"165_2016",0.7,0.7,-1.48439544699313,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2201",165,2016,"284","041868BD7F",8486,"165_2016_041868BD7F",11,"84","0418945F71","041868BD7F","Yes","5/28/16",13,"M",27225,"Low Tape",74.8,"Ithaca","2016-05-28",149,149,169,"165_2016",0.7,0.7,-4.06195377341089,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2202",165,2016,"284","041868BD7F",8486,"165_2016_041868BD7F",11,"84","0418945F71","041868BD7F","Yes","5/28/16",13,"M",27225,"Low Tape",74.8,"Ithaca","2016-05-28",149,149,169,"165_2016",0.7,0.7,-4.06195377341089,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2203",165,2016,"287","041917C661",8519,"165_2016_041917C661",5166,"87","0419178E3A","041917C661","Yes","5/28/16",10,"M",27225,"Low Tape",74.8,"Ithaca","2016-05-28",149,149,169,"165_2016",0.7,0.7,-3.6412162042179,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2204",165,2016,"287","041917C661",8519,"165_2016_041917C661",5166,"87","0419178E3A","041917C661","Yes","5/28/16",10,"M",27225,"Low Tape",74.8,"Ithaca","2016-05-28",149,149,169,"165_2016",0.7,0.7,-3.6412162042179,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2205",165,2016,"298","041917B55B",8510,"165_2016_041917B55B",54856,"98","041959C00D","041917B55B","Yes","6/2/16",10,"M",27225,"Short Cort",74.8,"Ithaca","2016-06-02",154,154,174,"165_2016",0.7,0.7,0.414351169826557,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2206",165,2016,"298","041917B55B",8510,"165_2016_041917B55B",54856,"98","041959C00D","041917B55B","Yes","6/2/16",10,"M",27225,"Short Cort",74.8,"Ithaca","2016-06-02",154,154,174,"165_2016",0.7,0.7,0.414351169826557,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2207",165,2016,"465","041917D33E",8525,"165_2016_041917D33E",46150,"65","04195977FE","041917D33E","Yes","6/7/16",6,"M",27225,"Control",74.8,"Ithaca","2016-06-07",159,159,179,"165_2016",0.7,0.7,-0.296209698727098,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2208",165,2016,"465","041917D33E",8525,"165_2016_041917D33E",46150,"65","04195977FE","041917D33E","Yes","6/7/16",6,"M",27225,"Control",74.8,"Ithaca","2016-06-07",159,159,179,"165_2016",0.7,0.7,-0.296209698727098,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2209",165,2016,"466","04195980BA",8528,"165_2016_04195980BA",49989,"66","0419179966","04195980BA","Yes","6/5/16",8,"M",27225,"Predator",74.8,"Ithaca","2016-06-05",157,157,177,"165_2016",0.7,0.7,0.0171194046932423,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2210",165,2016,"466","04195980BA",8528,"165_2016_04195980BA",49989,"66","0419179966","04195980BA","Yes","6/5/16",8,"M",27225,"Predator",74.8,"Ithaca","2016-06-05",157,157,177,"165_2016",0.7,0.7,0.0171194046932423,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2211",165,2016,"472","0419179480",8498,"165_2016_0419179480",51000,"72","0419597D74","0419179480","Yes","6/5/16",8,"M",27225,"Short Cort",74.8,"Ithaca","2016-06-05",157,157,177,"165_2016",0.7,0.7,0.0996345710276949,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2212",165,2016,"472","0419179480",8498,"165_2016_0419179480",51000,"72","0419597D74","0419179480","Yes","6/5/16",8,"M",27225,"Short Cort",74.8,"Ithaca","2016-06-05",157,157,177,"165_2016",0.7,0.7,0.0996345710276949,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2213",165,2016,"476","041917B8EB",8513,"165_2016_041917B8EB",47798,"76","0419597016","041917B8EB","Yes","6/3/16",10,"M",27225,"Low Tape",74.8,"Ithaca","2016-06-03",155,155,175,"165_2016",0.7,0.7,-0.161704264385675,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2214",165,2016,"476","041917B8EB",8513,"165_2016_041917B8EB",47798,"76","0419597016","041917B8EB","Yes","6/3/16",10,"M",27225,"Low Tape",74.8,"Ithaca","2016-06-03",155,155,175,"165_2016",0.7,0.7,-0.161704264385675,14217600,14262600,14240340,14244180,14275680,31500,45000,"set",18420
"2215",165,2018,"112","04198E071F",8721,"165_2018_04198E071F",56794,"12","04198E11D8","04198E071F","Yes","6/7/18",7,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-07",158,158,178,"165_2018",0.35,0.35,0.572525642978059,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2216",165,2018,"112","04198E071F",8721,"165_2018_04198E071F",56794,"12","04198E11D8","04198E071F","Yes","6/7/18",7,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-07",158,158,178,"165_2018",0.35,0.35,0.572525642978059,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2217",165,2018,"112","04198E071F",8721,"165_2018_04198E071F",56794,"12","04198E11D8","04198E071F","Yes","6/7/18",7,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-07",158,158,178,"165_2018",0.35,0.35,0.572525642978059,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2218",165,2018,"175","04198E87A4",8785,"165_2018_04198E87A4",57259,"75","04198E6774","04198E87A4","Yes","6/6/18",8,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-06",157,157,177,"165_2018",0.35,0.35,0.610477722449395,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2219",165,2018,"175","04198E87A4",8785,"165_2018_04198E87A4",57259,"75","04198E6774","04198E87A4","Yes","6/6/18",8,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-06",157,157,177,"165_2018",0.35,0.35,0.610477722449395,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2220",165,2018,"175","04198E87A4",8785,"165_2018_04198E87A4",57259,"75","04198E6774","04198E87A4","Yes","6/6/18",8,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-06",157,157,177,"165_2018",0.35,0.35,0.610477722449395,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2221",165,2018,"185","041917B329",8697,"165_2018_041917B329",57478,"85","0419597D7E","041917B329","Yes","6/4/18",10,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-04",155,155,175,"165_2018",0.35,0.35,0.628351927619766,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2222",165,2018,"185","041917B329",8697,"165_2018_041917B329",57478,"85","0419597D7E","041917B329","Yes","6/4/18",10,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-04",155,155,175,"165_2018",0.35,0.35,0.628351927619766,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2223",165,2018,"185","041917B329",8697,"165_2018_041917B329",57478,"85","0419597D7E","041917B329","Yes","6/4/18",10,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-04",155,155,175,"165_2018",0.35,0.35,0.628351927619766,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2224",165,2018,"191","04195A627D",8713,"165_2018_04195A627D",57791,"91","04198E3A62","04195A627D","Yes","6/1/18",13,"M",27225,"Control_Predator",1.4,"Ithaca","2018-06-01",152,152,172,"165_2018",0.35,0.35,0.653898166059612,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2225",165,2018,"191","04195A627D",8713,"165_2018_04195A627D",57791,"91","04198E3A62","04195A627D","Yes","6/1/18",13,"M",27225,"Control_Predator",1.4,"Ithaca","2018-06-01",152,152,172,"165_2018",0.35,0.35,0.653898166059612,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2226",165,2018,"191","04195A627D",8713,"165_2018_04195A627D",57791,"91","04198E3A62","04195A627D","Yes","6/1/18",13,"M",27225,"Control_Predator",1.4,"Ithaca","2018-06-01",152,152,172,"165_2018",0.35,0.35,0.653898166059612,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2227",165,2018,"2103","04198EAB87",8801,"165_2018_04198EAB87",57376,"103","04198E0008","04198EAB87","Yes","5/31/18",14,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.620026955348635,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2228",165,2018,"2103","04198EAB87",8801,"165_2018_04198EAB87",57376,"103","04198E0008","04198EAB87","Yes","5/31/18",14,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.620026955348635,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2229",165,2018,"2103","04198EAB87",8801,"165_2018_04198EAB87",57376,"103","04198E0008","04198EAB87","Yes","5/31/18",14,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.620026955348635,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2230",165,2018,"2109","04198E4E18",8753,"165_2018_04198E4E18",56365,"109","04195973B5","04198E4E18","Yes","5/29/18",16,"M",27225,"Control_Predator",1.4,"Ithaca","2018-05-29",149,149,169,"165_2018",0.35,0.35,0.537511789014182,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2231",165,2018,"2109","04198E4E18",8753,"165_2018_04198E4E18",56365,"109","04195973B5","04198E4E18","Yes","5/29/18",16,"M",27225,"Control_Predator",1.4,"Ithaca","2018-05-29",149,149,169,"165_2018",0.35,0.35,0.537511789014182,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2232",165,2018,"2109","04198E4E18",8753,"165_2018_04198E4E18",56365,"109","04195973B5","04198E4E18","Yes","5/29/18",16,"M",27225,"Control_Predator",1.4,"Ithaca","2018-05-29",149,149,169,"165_2018",0.35,0.35,0.537511789014182,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2233",165,2018,"212","04198E15CA",8729,"165_2018_04198E15CA",57438,"12","0419599DAD","04198E15CA","Yes","5/31/18",14,"M",27225,"Control_Control",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.625087232611479,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2234",165,2018,"212","04198E15CA",8729,"165_2018_04198E15CA",57438,"12","0419599DAD","04198E15CA","Yes","5/31/18",14,"M",27225,"Control_Control",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.625087232611479,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2235",165,2018,"212","04198E15CA",8729,"165_2018_04198E15CA",57438,"12","0419599DAD","04198E15CA","Yes","5/31/18",14,"M",27225,"Control_Control",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.625087232611479,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2236",165,2018,"2121","041917A152",8689,"165_2018_041917A152",56673,"121","04198E7BAF","041917A152","Yes","6/3/18",11,"M",27225,"Control_Predator",1.4,"Ithaca","2018-06-03",154,154,174,"165_2018",0.35,0.35,0.562649940577991,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2237",165,2018,"2121","041917A152",8689,"165_2018_041917A152",56673,"121","04198E7BAF","041917A152","Yes","6/3/18",11,"M",27225,"Control_Predator",1.4,"Ithaca","2018-06-03",154,154,174,"165_2018",0.35,0.35,0.562649940577991,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2238",165,2018,"2121","041917A152",8689,"165_2018_041917A152",56673,"121","04198E7BAF","041917A152","Yes","6/3/18",11,"M",27225,"Control_Predator",1.4,"Ithaca","2018-06-03",154,154,174,"165_2018",0.35,0.35,0.562649940577991,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2239",165,2018,"218","04198EAA7E",8793,"165_2018_04198EAA7E",57390,"18","04198E69FD","04198EAA7E","Yes","6/2/18",12,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-02",153,153,173,"165_2018",0.35,0.35,0.621169598601535,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2240",165,2018,"218","04198EAA7E",8793,"165_2018_04198EAA7E",57390,"18","04198E69FD","04198EAA7E","Yes","6/2/18",12,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-02",153,153,173,"165_2018",0.35,0.35,0.621169598601535,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2241",165,2018,"218","04198EAA7E",8793,"165_2018_04198EAA7E",57390,"18","04198E69FD","04198EAA7E","Yes","6/2/18",12,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-02",153,153,173,"165_2018",0.35,0.35,0.621169598601535,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2242",165,2018,"22","04198E700D",8769,"165_2018_04198E700D",56753,"2","04198EA35C","04198E700D","Yes","6/1/18",13,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-01",152,152,172,"165_2018",0.35,0.35,0.569179330594565,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2243",165,2018,"22","04198E700D",8769,"165_2018_04198E700D",56753,"2","04198EA35C","04198E700D","Yes","6/1/18",13,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-01",152,152,172,"165_2018",0.35,0.35,0.569179330594565,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2244",165,2018,"22","04198E700D",8769,"165_2018_04198E700D",56753,"2","04198EA35C","04198E700D","Yes","6/1/18",13,"M",27225,"Control_Control",1.4,"Ithaca","2018-06-01",152,152,172,"165_2018",0.35,0.35,0.569179330594565,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2245",165,2018,"238","041868F39C",8681,"165_2018_041868F39C",57597,"38","04198E1000","041868F39C","Yes","5/31/18",14,"M",27225,"Control_Control",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.63806439526942,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2246",165,2018,"238","041868F39C",8681,"165_2018_041868F39C",57597,"38","04198E1000","041868F39C","Yes","5/31/18",14,"M",27225,"Control_Control",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.63806439526942,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2247",165,2018,"238","041868F39C",8681,"165_2018_041868F39C",57597,"38","04198E1000","041868F39C","Yes","5/31/18",14,"M",27225,"Control_Control",1.4,"Ithaca","2018-05-31",151,151,171,"165_2018",0.35,0.35,0.63806439526942,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2248",165,2018,"268","04198E7C2B",8777,"165_2018_04198E7C2B",56230,"68","04198E1F9C","04198E7C2B","Yes","5/29/18",16,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-29",149,149,169,"165_2018",0.35,0.35,0.526493443361213,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2249",165,2018,"268","04198E7C2B",8777,"165_2018_04198E7C2B",56230,"68","04198E1F9C","04198E7C2B","Yes","5/29/18",16,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-29",149,149,169,"165_2018",0.35,0.35,0.526493443361213,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2250",165,2018,"268","04198E7C2B",8777,"165_2018_04198E7C2B",56230,"68","04198E1F9C","04198E7C2B","Yes","5/29/18",16,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-29",149,149,169,"165_2018",0.35,0.35,0.526493443361213,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2251",165,2018,"418","04198E478E",8745,"165_2018_04198E478E",55306,"18","04198E1D8E","04198E478E","Yes","6/5/18",9,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-05",156,156,176,"165_2018",0.35,0.35,0.451078988669785,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2252",165,2018,"418","04198E478E",8745,"165_2018_04198E478E",55306,"18","04198E1D8E","04198E478E","Yes","6/5/18",9,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-05",156,156,176,"165_2018",0.35,0.35,0.451078988669785,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2253",165,2018,"418","04198E478E",8745,"165_2018_04198E478E",55306,"18","04198E1D8E","04198E478E","Yes","6/5/18",9,"M",27225,"Control_Stress",1.4,"Ithaca","2018-06-05",156,156,176,"165_2018",0.35,0.35,0.451078988669785,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2254",165,2018,"461","04198E36D1",8737,"165_2018_04198E36D1",53877,"61","04198E2053","04198E36D1","Yes","5/30/18",15,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-30",150,150,170,"165_2018",0.35,0.35,0.334447759498734,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2255",165,2018,"461","04198E36D1",8737,"165_2018_04198E36D1",53877,"61","04198E2053","04198E36D1","Yes","5/30/18",15,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-30",150,150,170,"165_2018",0.35,0.35,0.334447759498734,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2256",165,2018,"461","04198E36D1",8737,"165_2018_04198E36D1",53877,"61","04198E2053","04198E36D1","Yes","5/30/18",15,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-30",150,150,170,"165_2018",0.35,0.35,0.334447759498734,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2257",165,2018,"463","041917D33E",8705,"165_2018_041917D33E",56963,"63","0419596D99","041917D33E","Yes","5/30/18",15,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-30",150,150,170,"165_2018",0.35,0.35,0.586318979388072,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2258",165,2018,"463","041917D33E",8705,"165_2018_041917D33E",56963,"63","0419596D99","041917D33E","Yes","5/30/18",15,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-30",150,150,170,"165_2018",0.35,0.35,0.586318979388072,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
"2259",165,2018,"463","041917D33E",8705,"165_2018_041917D33E",56963,"63","0419596D99","041917D33E","Yes","5/30/18",15,"M",27225,"Control_Stress",1.4,"Ithaca","2018-05-30",150,150,170,"165_2018",0.35,0.35,0.586318979388072,14189400,14243700,14216400,14244180,14275680,31500,54300,"set",0
